Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Faecalitalea,0.0,-0.505,0.841,0.233,0.40946666666666665,50.94058780968476,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*Oscillibacter,0.0,-0.666,0.567,0.188,0.3558,47.974038919095236,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Eggerthellaceae*Slackia,0.0,-0.526,0.628,0.201,0.3927333333333333,46.6027712729708,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Phocea,0.0,-0.58,0.607,0.175,0.33613333333333334,47.44921630730073,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales*Actinomycetaceae*Actinomyces,0.0,-0.577,0.76,0.189,0.29846666666666666,46.556191795318284,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae*Veillonella,0.0,-0.748,0.487,0.2,0.36973333333333336,46.00085617152869,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Ruegeria,0.0,-0.631,0.637,0.188,0.3486,45.22545123283723,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales*Desulfovibrionaceae*Desulfovibrio,0.0,-0.713,0.465,0.163,0.2512,45.4976196289178,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Patescibacteria*Saccharimonadia*Saccharimonadales*Saccharimonadaceae*TM7x,0.22429300672675387,-0.3,0.874,0.245,0.4294,63.1146564194335,-0.5324580834968701
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Solobacterium,0.0,-0.458,0.767,0.208,0.40786666666666666,47.11823159117588,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales*Desulfovibrionaceae*Bilophila,0.0,-0.77,0.505,0.194,0.329,45.63431743198583,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae*Candidatus_Stoquefichus,0.0,-0.602,0.533,0.179,0.3400666666666667,45.40671532426606,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhizobiales*Rhizobiaceae*Cohaesibacter,0.0,-0.559,0.575,0.153,0.2880666666666667,45.270699304335146,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Enterococcaceae*Enterococcus,0.0,-0.743,0.502,0.21,0.368,46.13906595105525,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Pseudoruegeria,0.0,-0.498,0.654,0.165,0.3116,45.45214475051766,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Sphingomonadales*Sphingomonadaceae*Sphingomonas,0.0,-0.694,0.517,0.171,0.2996666666666667,44.37427939777837,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales*Acidaminococcaceae*Acidaminococcus,0.0,-0.773,0.51,0.17,0.248,45.22545123283723,-0.8560444920076328
